Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
833,Adv.3,Day,20032,SMG,Micro Uzi Mod,115,3,5,880,5%,100%,15,52,50,87,128,0,0,100,0,10,10,Processor Chip (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),6445,483,580,676,773,142
833,Adv.3,Day,215,AR,MDR,91,0,5,570,68%,100%,15,96,49,50,99,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5508,481,578,674,771,143
833,Adv.3,Day,338,AR,SIG MCX,100,0,5,580,20%,100%,15,84,57,46,108,0,0,73,0,10,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5488,480,576,672,768,144
833,Adv.3,Day,119,AR,OTs-14,100,0,5,550,20%,100%,15,87,57,57,100,0,0,100,0,10,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5444,476,571,666,762,145
833,Adv.3,Day,245,SMG,P90,100,0,5,950,5%,150%,15,26,26,143,93,0,0,100,0,10,0,T Exo (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),6336,475,570,665,760,146
833,Adv.3,Day,20171,AR,Ribeyrolles Mod,104,1,5,585,20%,100%,15,103,49,42,93,0,0,100,0,10,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5425,474,569,664,759,147
833,Adv.3,Day,130,AR,Type97,100,0,5,580,68%,100%,15,97,54,49,97,0,0,100,0,4,0,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5387,471,565,659,754,148
833,Adv.3,Day,106,AR,FAL,100,0,5,660,20%,100%,15,95,46,40,97,0,0,100,0,10,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5369,469,563,657,751,149
833,Adv.3,Day,1029,AR,Agent 416,100,0,5,605,20%,100%,15,89,49,47,101,0,0,100,0,10,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5369,469,563,657,751,150
833,Adv.3,Day,361,AR,QBZ-191,91,0,5,580,20%,100%,15,90,50,45,101,0,0,100,0,10,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5332,466,559,653,746,151
833,Adv.3,Day,135,SMG,SR-3MP,100,0,5,970,5%,100%,15,58,33,81,115,0,0,100,0,10,0,Processor Chip (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),6070,455,546,637,728,152
833,Adv.3,Day,175,AR,ART556,100,0,5,580,20%,100%,15,91,56,52,94,0,0,100,0,1,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5069,443,532,620,709,153
833,Adv.3,Day,72,AR,TAR-21,100,0,5,525,20%,100%,15,87,51,47,104,0,0,100,0,5,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5058,442,531,619,708,154
833,Adv.3,Day,20136,SMG,PP-19 Mod,115,3,5,945,5%,100%,15,48,15,103,116,0,0,100,0,10,10,Processor Chip (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),5875,440,528,616,705,155
833,Adv.3,Day,85,MG,PK,100,0,5,950,55%,150%,515,111,28,23,79,0,16,100,0,10,0,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),11674,437,525,612,700,156
833,Adv.3,Day,1032,AR,Medusa,90,0,5,575,30%,100%,15,93,52,43,95,0,0,80,0,1,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4938,432,518,604,691,157
833,Adv.3,Day,16,SMG,Thompson,100,0,5,1190,5%,150%,15,25,13,99,82,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,PEQ (Acc) (5-Star),5732,429,515,601,687,158
833,Adv.3,Day,1028,SMG,Agent Vector,100,0,5,925,25%,150%,8,41,12,120,101,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),5668,425,510,595,680,159
833,Adv.3,Day,115,SMG,Suomi,100,0,5,1100,5%,150%,15,24,16,106,93,0,0,100,0,8,0,Sp. Eq (Exclusive) (5-Star),-,PEQ (Acc) (5-Star),5655,424,508,593,678,160
833,Adv.3,Day,20104,SMG,Gr G36c Mod,113,2,5,1075,5%,150%,15,31,15,96,85,0,0,137,1,10,4,T Exo (Body) (4-Star),-,PEQ (Acc) (5-Star),5553,416,499,583,666,161
833,Adv.3,Day,222,RF,TAC-50,78,0,4,308,90%,165%,135,142,67,25,30,0,0,67,0,5,0,SNIP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),-,3622,407,488,570,651,162
833,Adv.3,Day,292,MG,RPK-16,100,0,5,825,5%,150%,515,90,39,36,124,0,15,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10820,405,486,568,649,163
833,Adv.3,Day,253,MG,Lewis,100,0,5,950,5%,150%,515,108,33,31,111,0,15,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10803,405,486,567,648,164
833,Adv.3,Day,181,AR,T91,92,0,5,595,20%,100%,15,82,44,46,90,0,0,100,0,8,0,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),4604,402,483,563,644,165
833,Adv.3,Day,263,MG,Gr MG36,100,0,5,910,5%,150%,515,90,36,36,124,0,15,94,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10742,402,483,563,644,166
833,Adv.3,Day,112,MG,Negev,100,0,5,870,5%,150%,515,89,37,36,134,0,14,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10512,394,473,551,630,167
833,Adv.3,Day,203,SMG,Honey Badger,100,0,5,990,5%,150%,15,50,14,98,82,0,0,100,0,8,0,Sp. Eq (Exclusive) (5-Star),-,PEQ (Acc) (5-Star),5257,394,473,551,630,168
833,Adv.3,Day,173,MG,PKP,100,0,5,825,5%,150%,515,100,33,29,122,0,15,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10407,390,468,546,624,169
833,Adv.3,Day,339,MG,RPK-203,100,0,5,825,5%,150%,515,96,36,36,119,0,14,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10402,390,468,546,624,170
833,Adv.3,Day,238,MG,QJY-88,100,0,5,825,5%,150%,515,91,35,35,121,0,15,100,0,8,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10392,389,467,545,623,171
833,Adv.3,Day,1019,SMG,Dorothy Haze,100,0,5,880,5%,100%,8,62,16,92,95,0,0,100,0,10,0,Processor Chip (Body) (4-Star),Sp. Eq (Exclusive) (5-Star),PEQ (Acc) (5-Star),5175,388,465,543,621,172
833,Adv.3,Day,109,MG,Gr MG5,100,0,5,990,5%,150%,515,90,29,27,115,0,16,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),10120,379,455,531,607,173
833,Adv.3,Day,1023,SMG,Henrietta,91,0,5,910,30%,180%,15,41,20,90,80,0,0,95,0,10,0,Focus Chip (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),5032,377,452,528,603,174
833,Adv.3,Day,208,MG,HMG21,95,0,5,820,5%,150%,515,94,30,31,128,0,15,100,0,8,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),9944,372,447,522,596,175
833,Adv.3,Day,307,MG,ZB-26,100,0,5,910,5%,150%,515,100,30,29,111,0,14,58,0,10,0,SLAP (Ammo) (5-Star),-,MG Box (Body) (5-Star),9842,369,442,516,590,176
833,Adv.3,Day,127,SMG,Type79,100,0,5,970,5%,100%,15,64,13,74,92,0,0,100,0,8,0,Processor Chip (Body) (3-Star),Sp. Eq (Exclusive) (5-Star),PEQ (Acc) (5-Star),4823,361,434,506,578,177
833,Adv.3,Day,84,MG,RPD,100,0,5,825,5%,150%,515,93,36,34,116,0,13,100,0,1,0,SLAP (Ammo) (5-Star),-,Sp. Eq (Exclusive) (5-Star),9589,359,431,503,575,178
833,Adv.3,Day,234,SMG,JS 9,100,0,5,900,5%,100%,15,34,16,91,97,0,0,100,0,10,0,Processor Chip (Body) (3-Star),-,PEQ (Acc) (5-Star),4736,355,426,497,568,179
833,Adv.3,Day,311,SMG,Lusa,100,0,5,1025,5%,100%,15,36,14,73,102,0,0,100,0,10,0,Processor Chip (Body) (3-Star),-,PEQ (Acc) (5-Star),4675,350,420,490,561,180
833,Adv.3,Day,341,SMG,SP9,97,0,5,1085,5%,100%,15,34,14,71,96,0,0,100,0,8,0,Processor Chip (Body) (3-Star),-,PEQ (Acc) (5-Star),4650,348,418,488,558,181
833,Adv.3,Day,315,SMG,AUG Para,100,0,5,925,5%,100%,15,34,15,83,96,0,0,50,0,10,0,Processor Chip (Body) (3-Star),-,PEQ (Acc) (5-Star),4578,343,412,480,549,182
833,Adv.3,Day,28,SMG,Gr MP7,100,0,5,990,5%,180%,15,42,14,73,81,0,0,95,0,10,0,Focus Chip (Body) (5-Star),-,PEQ (Acc) (5-Star),4525,339,407,475,543,183
833,Adv.3,Day,275,MG,M1895 CB,91,0,5,910,5%,150%,515,90,36,23,122,0,10,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Bipod (Body) (5-Star),8802,330,396,462,528,184
833,Adv.3,Day,276,MG,Kord,100,0,5,990,5%,150%,515,115,34,23,105,0,9,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Bipod (Body) (5-Star),8792,329,395,461,527,185
833,Adv.3,Day,20094,SMG,Type64 Mod,100,1,5,880,5%,150%,15,29,12,101,93,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,PEQ (Acc) (5-Star),4386,328,394,460,526,186
833,Adv.3,Day,345,MG,MG338,91,0,5,830,5%,150%,515,103,36,26,116,0,9,100,0,10,0,SLAP (Ammo) (5-Star),-,MG Bipod (Body) (5-Star),8600,322,387,451,516,187
833,Adv.3,Day,204,RF,Ballista,70,0,4,280,40%,150%,135,127,72,28,32,0,0,100,0,1,0,SNIP (Ammo) (5-Star),-,-,2849,320,384,448,512,188
833,Adv.3,Day,325,SG,PM5,77,0,4,840,40%,150%,15,31,31,13,27,16,5,100,0,1,0,-,Slug (Shell) (5-Star),-,3108,310,372,435,497,189
833,Adv.3,Day,326,SG,512,70,0,4,868,40%,150%,15,30,31,10,28,15,3,56,0,1,0,-,Slug (Shell) (5-Star),-,2928,292,351,409,468,190
833,Adv.3,Day,214,AR,ADS,70,0,4,412,20%,150%,15,40,40,33,69,0,0,53,0,6,0,PEQ (Acc) (5-Star),-,-,2141,187,224,262,299,191
833,Adv.3,Day,248,HG,Jericho,56,0,3,180,20%,150%,15,23,31,40,52,0,0,70,0,1,0,-,-,-,908,181,217,254,290,192
833,Adv.3,Day,312,RF,VSK-94,51,0,3,201,40%,150%,15,95,47,19,32,0,0,100,0,10,0,-,-,-,1517,170,204,238,273,193
833,Adv.3,Day,230,RF,OBR,53,0,3,186,40%,150%,15,87,50,20,32,0,0,100,0,1,0,-,-,-,1255,141,169,197,225,194
833,Adv.3,Day,187,AR,Ak 5,60,0,3,279,20%,150%,15,50,68,27,61,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,-,1569,137,164,192,219,195
833,Adv.3,Day,317,RF,Mondragon M1908,30,0,3,165,40%,150%,15,61,28,13,31,0,0,50,0,1,0,-,-,-,878,118,142,165,189,196
833,Adv.3,Day,190,SG,NS2000,30,0,3,492,40%,150%,15,19,5,5,22,8,5,50,0,1,0,-,-,-,1119,111,134,156,179,197
833,Adv.3,Day,180,RF,PzB39,38,0,3,174,40%,150%,15,87,32,14,25,0,0,57,0,1,0,-,-,-,972,109,131,153,174,198
833,Adv.3,Day,273,RF,SSG3000,30,0,3,171,40%,150%,15,69,30,12,29,0,0,50,0,1,0,-,-,-,914,102,123,143,164,199
833,Adv.3,Day,216,AR,XM8,49,0,3,243,20%,150%,15,35,28,26,66,0,0,100,0,1,0,-,-,-,1149,100,120,140,160,200
833,Adv.3,Day,1010,HG,El Fail,34,0,2,88,20%,150%,15,18,28,38,47,0,0,100,0,1,0,-,-,-,486,97,116,136,155,201
833,Adv.3,Day,347,SMG,SR2,30,0,3,405,5%,100%,15,23,6,26,81,0,0,50,0,2,0,Processor Chip (Body) (3-Star),-,-,1123,84,101,117,134,202
833,Adv.3,Day,137,SMG,PP-19-01,30,0,3,378,5%,100%,15,21,6,27,76,0,0,60,0,1,0,Processor Chip (Body) (3-Star),-,-,1039,77,93,109,124,203
833,Adv.3,Day,12,HG,C96,11,0,2,92,20%,150%,15,14,10,15,46,0,0,56,0,1,0,-,-,-,348,69,83,97,111,204
833,Adv.3,Day,356,AR,A-545,28,0,2,140,20%,150%,15,29,19,18,62,0,0,57,0,10,0,-,-,-,710,62,74,86,99,205
833,Adv.3,Day,290,AR,89 Shiki,19,0,2,144,20%,150%,15,27,14,13,59,0,0,51,0,10,0,-,-,-,644,56,67,78,90,206
833,Adv.3,Day,167,HG,Gr HK45,43,0,1,47,20%,150%,15,24,31,42,46,0,0,100,0,1,0,-,-,-,268,53,64,75,85,207
833,Adv.3,Day,268,RF,T-CMS,16,0,2,102,40%,150%,15,57,20,8,27,0,0,50,0,1,0,-,-,-,470,52,63,74,84,208
833,Adv.3,Day,235,RF,SPR A3G,11,0,2,96,40%,150%,15,54,18,7,25,0,0,50,0,1,0,-,-,-,436,49,58,68,78,209
833,Adv.3,Day,264,MG,Chauchat,30,0,3,336,5%,150%,15,56,13,12,62,0,9,52,0,1,0,-,-,-,1164,43,52,61,69,210
833,Adv.3,Day,343,AR,APC556,18,0,2,132,20%,150%,15,23,14,13,56,0,0,54,0,1,0,-,-,-,477,41,50,58,66,211
833,Adv.3,Day,89,MG,Bren,30,0,3,336,5%,150%,15,49,12,11,79,0,8,50,0,1,0,-,-,-,1073,40,48,56,64,212
833,Adv.3,Day,359,SMG,Sterling,11,0,2,218,5%,150%,15,13,4,17,60,0,0,50,0,1,0,-,-,-,528,39,47,55,63,213
833,Adv.3,Day,288,AR,CR-21,11,0,2,122,20%,150%,15,22,12,10,58,0,0,50,0,1,0,-,-,-,440,38,46,53,61,214
833,Adv.3,Day,178,SMG,F1,11,0,2,234,5%,150%,15,12,4,14,57,0,0,56,0,1,0,-,-,-,515,38,46,54,61,215
833,Adv.3,Day,123,HG,P99,15,0,1,34,20%,150%,15,16,16,25,45,0,0,100,0,1,0,-,-,-,181,36,43,50,57,216
833,Adv.3,Day,332,HG,Derringer,1,0,1,35,20%,150%,15,11,8,12,35,0,0,50,0,6,0,-,-,-,175,35,42,49,56,217
833,Adv.3,Day,192,RF,JS05,25,0,1,56,40%,150%,15,78,29,11,23,0,0,50,0,1,0,-,-,-,288,32,38,45,51,218
833,Adv.3,Day,186,HG,P226,5,0,1,38,20%,150%,15,13,11,13,43,0,0,100,0,1,0,-,-,-,160,32,38,44,51,219
833,Adv.3,Day,132,HG,Type59,5,0,1,31,20%,150%,15,12,11,16,41,0,0,100,0,1,0,-,-,-,150,30,36,42,48,220
833,Adv.3,Day,15,HG,G17,1,0,1,32,20%,150%,15,12,9,13,42,0,0,100,0,1,0,-,-,-,146,29,35,40,46,221
833,Adv.3,Day,269,HG,Gr P30,1,0,1,35,20%,150%,15,12,8,11,37,0,0,50,0,1,0,-,-,-,146,29,35,40,46,222
833,Adv.3,Day,284,RF,Zas M76,1,0,1,42,40%,150%,15,42,11,6,25,0,0,100,0,8,0,-,-,-,213,28,34,40,46,223
833,Adv.3,Day,309,HG,WKp,1,0,1,40,20%,150%,15,15,7,9,29,0,0,100,0,1,0,-,-,-,145,29,34,40,46,224
833,Adv.3,Day,210,HG,CZ52,1,0,1,38,20%,150%,15,12,7,9,36,0,0,51,0,1,0,-,-,-,143,28,34,40,45,225
833,Adv.3,Day,322,HG,QSB-91,1,0,1,35,20%,150%,15,13,8,9,36,0,0,72,0,1,0,-,-,-,142,28,34,39,45,226
833,Adv.3,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,100,0,1,0,-,-,-,139,27,33,38,44,227
833,Adv.3,Day,299,SG,HSM10,1,0,1,124,40%,150%,15,13,2,2,19,3,4,50,0,1,0,-,-,-,245,24,29,34,39,228
833,Adv.3,Day,353,SG,MAG-7,1,0,1,121,40%,150%,15,17,2,2,18,3,5,50,0,1,0,-,-,-,246,24,29,34,39,229
833,Adv.3,Day,360,RF,TFQ,1,0,1,45,40%,150%,15,44,10,4,25,0,0,50,0,8,0,-,-,-,220,24,29,34,39,230
833,Adv.3,Day,278,SG,Six12,1,0,1,121,40%,150%,15,13,2,2,21,3,4,50,0,1,0,-,-,-,242,24,29,33,38,231
833,Adv.3,Day,283,SG,Liberator,1,0,1,116,40%,150%,15,13,2,2,20,3,4,50,0,1,0,-,-,-,239,23,28,33,38,232
833,Adv.3,Day,321,SG,TS12,1,0,1,121,40%,150%,15,13,2,2,21,3,3,55,0,1,0,-,-,-,242,24,29,33,38,233
833,Adv.3,Day,1030,SMG,Jashin-chan,14,0,1,115,5%,150%,15,13,5,19,58,0,0,100,0,1,0,-,-,-,284,21,25,29,34,234
833,Adv.3,Day,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,94,0,1,0,-,-,-,191,21,25,30,34,235
833,Adv.3,Day,117,RF,Gr PSG-1,1,0,1,47,40%,150%,15,47,10,4,27,0,0,50,0,1,0,-,-,-,187,21,25,29,33,236
833,Adv.3,Day,318,AR,VHS,1,0,1,58,20%,150%,15,20,7,7,51,0,0,94,0,8,0,-,-,-,234,20,24,28,32,237
833,Adv.3,Day,226,RF,Mk 12,1,0,1,41,40%,150%,15,36,10,4,31,0,0,50,0,1,0,-,-,-,175,19,23,27,31,238
833,Adv.3,Day,255,RF,Scout,1,0,1,45,40%,150%,15,43,10,5,24,0,0,50,0,1,0,-,-,-,173,19,23,27,31,239
833,Adv.3,Day,305,RF,Tabuk,1,0,1,42,40%,150%,15,41,10,5,26,0,0,50,0,1,0,-,-,-,174,19,23,27,31,240
833,Adv.3,Day,320,RF,GM6 Lynx,1,0,1,42,40%,150%,15,51,10,4,23,0,0,50,0,1,0,-,-,-,173,19,23,27,31,241
833,Adv.3,Day,340,AR,TKB-408,1,0,1,58,20%,150%,15,19,6,6,48,0,0,50,0,8,0,-,-,-,226,19,23,27,31,242
833,Adv.3,Day,308,RF,C14,1,0,1,47,40%,150%,15,47,10,4,22,0,0,50,0,1,0,-,-,-,174,19,23,27,31,243
833,Adv.3,Day,241,RF,RT-20,1,0,1,45,40%,150%,15,56,10,4,18,0,0,50,0,1,0,-,-,-,170,19,22,26,30,244
833,Adv.3,Day,147,RF,SSG 69,1,0,1,40,40%,150%,15,47,10,5,20,0,0,50,0,1,0,-,-,-,163,18,22,25,29,245
833,Adv.3,Day,145,RF,OTs-44,1,0,1,40,40%,150%,15,52,8,4,21,0,0,55,0,1,0,-,-,-,162,18,21,25,29,246
833,Adv.3,Day,217,RF,SM-1,1,0,1,41,40%,150%,15,35,10,5,27,0,0,50,0,1,0,-,-,-,166,18,22,26,29,247
833,Adv.3,Day,313,AR,S-ACR,1,0,1,62,20%,150%,15,16,6,5,61,0,0,50,0,3,0,-,-,-,200,17,21,24,28,248
833,Adv.3,Day,218,SMG,T77,7,0,1,98,5%,150%,15,11,3,14,68,0,0,51,0,1,0,-,-,-,230,17,20,24,27,249
833,Adv.3,Day,177,SMG,KLIN,1,0,1,96,5%,150%,15,10,2,11,68,0,0,50,0,1,0,-,-,-,218,16,19,22,26,250
833,Adv.3,Day,224,SMG,PM-06,1,0,1,96,5%,150%,15,11,2,10,57,0,0,50,0,1,0,-,-,-,218,16,19,22,26,251
833,Adv.3,Day,289,AR,R5,1,0,1,62,20%,150%,15,20,7,6,51,0,0,50,0,1,0,-,-,-,192,16,20,23,26,252
833,Adv.3,Day,144,SMG,MT-9,1,0,1,102,5%,150%,15,10,2,9,63,0,0,50,0,1,0,-,-,-,216,16,19,22,25,253
833,Adv.3,Day,131,SMG,EVO 3,1,0,1,97,5%,150%,15,9,2,10,65,0,0,55,0,1,0,-,-,-,212,15,19,22,25,254
833,Adv.3,Day,66,AR,Type56-1,1,0,1,69,20%,150%,15,20,5,5,48,0,0,60,0,1,0,-,-,-,185,16,19,22,25,255
833,Adv.3,Day,191,SMG,M12,1,0,1,102,5%,150%,15,10,2,8,52,0,0,50,0,1,0,-,-,-,212,15,19,22,25,256
833,Adv.3,Day,209,SMG,OTs-39,1,0,1,96,5%,150%,15,11,2,10,52,0,0,50,0,1,0,-,-,-,210,15,18,22,25,257
833,Adv.3,Day,239,AR,Type03,1,0,1,58,20%,150%,15,20,7,6,50,0,0,50,0,1,0,-,-,-,180,15,18,22,25,258
833,Adv.3,Day,227,AR,A-91,1,0,1,57,20%,150%,15,19,7,5,51,0,0,50,0,1,0,-,-,-,180,15,18,22,25,259
833,Adv.3,Day,301,SMG,MAS-38,1,0,1,96,5%,150%,15,10,2,10,57,0,0,50,0,1,0,-,-,-,211,15,18,22,25,260
833,Adv.3,Day,295,SMG,CF-05,1,0,1,96,5%,150%,15,10,2,10,61,0,0,50,0,1,0,-,-,-,214,16,19,22,25,261
833,Adv.3,Day,327,SMG,SUB-2000,1,0,1,97,5%,150%,15,10,2,9,59,0,0,50,0,1,0,-,-,-,209,15,18,21,25,262
833,Adv.3,Day,207,AR,CZ2000,1,0,1,55,20%,150%,15,18,6,6,54,0,0,50,0,1,0,-,-,-,176,15,18,21,24,263
833,Adv.3,Day,93,SMG,IDW,7,0,1,80,5%,150%,15,11,3,15,51,0,0,56,0,1,0,-,-,-,200,15,18,21,24,264
833,Adv.3,Day,225,SMG,Cx4 Storm,1,0,1,90,5%,150%,15,13,2,10,44,0,0,50,0,1,0,-,-,-,205,15,18,21,24,265
833,Adv.3,Day,223,AR,Model L,1,0,1,55,20%,150%,15,19,6,6,50,0,0,58,0,1,0,-,-,-,172,15,18,21,24,266
833,Adv.3,Day,265,AR,Gr HK33,1,0,1,53,20%,150%,15,18,7,6,50,0,0,50,0,1,0,-,-,-,172,15,18,21,24,267
833,Adv.3,Day,267,SMG,MP41,1,0,1,97,5%,150%,15,11,2,8,52,0,0,50,0,1,0,-,-,-,206,15,18,21,24,268
833,Adv.3,Day,286,SMG,K-PDW,1,0,1,90,5%,150%,15,13,2,10,57,0,0,50,0,1,0,-,-,-,207,15,18,21,24,269
833,Adv.3,Day,297,AR,FI M82,1,0,1,57,20%,150%,15,18,6,6,50,0,0,50,0,1,0,-,-,-,176,15,18,21,24,270
833,Adv.3,Day,349,AR,AK74M,1,0,1,55,20%,150%,15,17,7,5,48,0,0,50,0,1,0,-,-,-,173,15,18,21,24,271
833,Adv.3,Day,355,SMG,Vigneron M2,1,0,1,88,5%,150%,15,11,2,10,59,0,0,50,0,1,0,-,-,-,204,15,18,21,24,272
833,Adv.3,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,17,7,6,52,0,0,50,0,1,0,-,-,-,177,15,18,21,24,273
833,Adv.3,Day,138,AR,6P62,1,0,1,61,20%,150%,15,24,5,4,36,0,0,72,0,1,0,-,-,-,168,14,17,20,23,274
833,Adv.3,Day,116,SMG,Z-62,1,0,1,84,5%,150%,15,10,2,10,52,0,0,50,0,1,0,-,-,-,194,14,17,20,23,275
833,Adv.3,Day,134,AR,AR70,1,0,1,55,20%,150%,15,18,6,5,48,0,0,50,0,1,0,-,-,-,168,14,17,20,23,276
833,Adv.3,Day,120,AR,ARX-160,1,0,1,50,20%,150%,15,18,6,6,50,0,0,50,0,1,0,-,-,-,165,14,17,20,23,277
833,Adv.3,Day,291,SMG,43M,1,0,1,93,5%,150%,15,11,2,7,60,0,0,50,0,1,0,-,-,-,199,14,17,20,23,278
833,Adv.3,Day,298,AR,Vepr,1,0,1,55,20%,150%,15,17,6,6,48,0,0,50,0,1,0,-,-,-,169,14,17,20,23,279
833,Adv.3,Day,314,AR,StG-940,1,0,1,55,20%,150%,15,18,6,6,47,0,0,50,0,1,0,-,-,-,169,14,17,20,23,280
833,Adv.3,Day,169,SMG,SCW,1,0,1,84,5%,150%,15,12,2,10,65,0,0,50,0,1,0,-,-,-,197,14,17,20,23,281
833,Adv.3,Day,25,SMG,MP40,1,0,1,93,5%,150%,15,11,2,8,52,0,0,50,0,1,0,-,-,-,197,14,17,20,23,282
833,Adv.3,Day,17,SMG,M3,1,0,1,93,5%,150%,15,11,2,9,46,0,0,50,0,1,0,-,-,-,199,14,17,20,23,283
833,Adv.3,Day,170,AR,ASh-12.7,1,0,1,55,20%,150%,15,22,5,4,39,0,0,50,0,1,0,-,-,-,162,14,17,19,22,284
833,Adv.3,Day,176,SMG,TMP,1,0,1,75,5%,150%,15,11,2,11,65,0,0,50,0,1,0,-,-,-,187,14,16,19,22,285
833,Adv.3,Day,19,SMG,FMG-9,1,0,1,71,5%,150%,15,10,2,12,63,0,0,50,0,1,0,-,-,-,183,13,16,19,21,286
833,Adv.3,Day,1033,MG,Hanazono Yurine,17,0,1,106,5%,150%,15,47,9,8,94,0,10,100,0,4,0,-,-,-,363,13,16,19,21,287
833,Adv.3,Day,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,50,0,1,0,-,-,-,155,13,16,18,21,288
833,Adv.3,Day,121,MG,Mk48,1,0,1,87,5%,150%,15,36,4,4,80,0,10,55,0,1,0,-,-,-,240,9,10,12,14,289
833,Adv.3,Day,254,MG,UKM-2000,1,0,1,85,5%,150%,15,35,4,4,81,0,11,65,0,2,0,-,-,-,246,9,11,12,14,290
833,Adv.3,Day,319,MG,PM1910,1,0,1,95,5%,150%,15,34,4,4,72,0,10,50,0,1,0,-,-,-,245,9,11,12,14,291
833,Adv.3,Day,249,MG,62 Shiki,1,0,1,85,5%,150%,15,32,4,4,83,0,9,50,0,1,0,-,-,-,228,8,10,11,13,292
833,Adv.3,Day,271,MG,K3,1,0,1,83,5%,150%,15,28,4,5,90,0,9,50,0,1,0,-,-,-,225,8,10,11,13,293
833,Adv.3,Day,1026,MG,Claes,1,0,1,79,5%,150%,15,26,4,4,90,0,8,50,0,1,0,-,-,-,221,8,9,11,13,294
833,Adv.3,Day,240,MG,Mk46,1,0,1,81,5%,150%,15,26,4,4,93,0,9,50,0,1,0,-,-,-,222,8,9,11,13,295
833,Adv.3,Day,300,MG,CAR,1,0,1,83,5%,150%,15,34,4,4,76,0,8,50,0,1,0,-,-,-,224,8,10,11,13,296
833,Adv.3,Day,362,MG,LS26,1,0,1,83,5%,150%,15,39,4,3,65,0,9,50,0,1,0,-,-,-,231,8,10,12,13,297
833,Adv.3,Day,195,MG,Gr MG23,1,0,1,75,5%,150%,15,28,4,4,90,0,9,50,0,1,0,-,-,-,214,8,9,11,12,298
836,Adv.6,Night,20055,AR,M4A1 Mod,120,3,5,565,20%,150%,15,98,58,58,100,15,0,200,1,10,10,PEQ (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7607,1426,1711,1996,2282,1
